localite_ID_renacom,latitude,loc_type,locality,longitude,n_bureau,n_population_2001,n_population_2012,n_voters
20345,13.48,H,KOUFA DJEMOU (KOUFAN DJEMOU),9.62,1,204,,0.0
20346,13.5,VA,BAOUCHI  LIMANDI (VA),9.6,1,951,,0.0
20347,13.45,H,ROUGAGUEN  MONI (H),9.62,1,237,,0.0
20348,13.45,VA,MONI (VA),9.59,1,721,,0.0
20349,13.26,VT,BADOUKAI,9.48,1,151,,0.0
20350,13.54,H,GROUPEMENT PEULH,9.61,1,72,,0.0
20351,13.28,VA,BAKANE,9.46,1,100,,138.0
20352,13.14,VT,DAN INNA,9.63,1,44,,0.0
20353,13.14,VT,GARIN GIRJIJA,9.62,1,34,,0.0
20354,13.14,VA,GARIN ABDA,9.65,1,133,,0.0
20355,13.48,CPT,GUIDAN ZAKARI,9.45,1,46,,0.0
20356,13.55,CPT,MOUSSA WAKO,9.64,1,125,198.0,172.0
20357,13.57,CPT,GARIN MAKADA CPT),9.57,1,410,,0.0
20358,13.45,CPT,WAYOBI,9.55,1,90,509.0,291.0
20359,13.15,CPT,GARIN SONO,9.62,1,151,252.0,109.0
20360,13.22,CPT,GARIN ZANGUINA,9.53,1,47,,0.0
20361,13.12,VA,SABOUA,8.65,3,980,2194.0,1190.0
20362,13.15,VA,FAROUA KWADAGUE,8.65,1,285,,0.0
20363,13.17,VA,TOKI,8.62,2,464,,853.0
20364,13.16,VA,ALLA-TOKI,8.63,1,291,,0.0
20365,12.84,VA,NAHOUTA,8.95,1,269,820.0,311.0
20366,13.17,H,BAOURE,8.69,1,81,,0.0
20367,13.17,VA,KAFIN BAKA,8.68,1,883,1476.0,370.0
20368,13.22,H,GUIDAN DAWA BIDO NAGOUDOU,8.68,1,61,,0.0
20369,13.22,VA,BIDO NAGOUDOU,8.67,1,494,815.0,438.0
20370,13.19,VA,BIDO WAGONJA,8.67,1,412,,0.0
20371,13.2,VT,KATSALE,8.63,1,77,89.0,0.0
20372,13.19,H,ROUGAGE KWAYA,8.65,1,679,,0.0
20373,13.2,H,ZANGOUNAN KINAYA,8.66,1,120,,0.0
20374,13.19,H,KARKI OUMA,8.68,1,95,,326.0
20375,13.19,VA,KWAYA,8.65,1,558,893.0,433.0
20376,13.12,H,KAWARE,8.73,1,95,,0.0
20377,13.1,VA,MAGARIA KANTALAOU,8.78,1,257,542.0,0.0
20378,13.12,VT,GOBRO,8.71,1,81,325.0,249.0
20379,13.11,VT,GAZAN GARI,8.69,1,319,,0.0
20380,13.11,H,ROUGAGUE GOBRO,8.71,1,217,,0.0
20381,13.1,H,ANGOUAL GAGERE (ZANGOUNAN GAZANGARE),8.69,1,332,,0.0
20382,13.1,VA,YERDAWA,8.72,1,518,668.0,429.0
20383,13.15,H,ROUGAGUE KOUTCHIKAWA,8.76,1,307,,0.0
20384,13.13,VA,NAKONICHE,8.78,1,255,,0.0
20385,13.1,VA,BOULOULA II,8.75,1,136,232.0,0.0
20386,13.17,VT,JAJAE TSOFOUA,8.71,1,369,,0.0
20387,13.12,VT,JAJAE SABOUA,8.75,1,311,,0.0
20388,13.12,VT,GARIN TAWRA,8.73,1,101,174.0,0.0
20389,13.17,H,ROUGAGUE JAJAE,8.73,1,262,,0.0
20390,13.17,H,TAWA HALA,8.73,1,319,,0.0
20391,13.16,H,ROUGAGUE ZONDI KODE,8.72,1,286,,0.0
20392,13.16,H,ROUGAGUE MAITCHAKAYE,8.74,1,358,,0.0
20393,13.15,H,ROUGAGUE KADE,8.71,1,46,,0.0
20394,13.12,VA,DAAWAN BAOUTCHI,8.72,1,632,,0.0
20395,13.14,H,GUIDAN DAWAN KADE,8.68,1,320,,0.0
20396,13.14,VA,TSAMIYALE KADE I,8.69,1,1180,,0.0
20397,12.89,VT,SABON GARI GUIDAN DAWA,8.95,1,95,,0.0
20398,13.15,VA,SABON GARI,8.6,2,201,457.0,587.0
20399,13.1,VA,HAKKINI,8.62,1,268,,0.0
20400,13.16,CPT,SABON GARI,8.61,2,110,457.0,587.0
20401,13.35,VA,DAN HABOU (VA),9.52,1,425,,0.0
20402,12.99,VA,TCHILAYA (TEYLAHIYA),8.84,1,150,,0.0
20403,13.03,H,MAIZAMA,8.8,1,348,482.0,0.0
20404,13.0,VA,GUETSI,8.77,3,1488,,1023.0
20405,12.99,H,ROUGAGUE LALACHI,8.76,1,35,,0.0
20406,12.99,H,ROUGAGUE LALACHI (RIJIAH),8.75,1,251,,0.0
20407,12.99,VA,LALACHI,8.75,1,362,932.0,0.0
20408,13.03,VT,HOUDEL KOUBLE,8.82,1,928,,0.0
20409,13.02,H,ROUGAGUE HOUDEL,8.84,1,174,,0.0
20410,13.0,VA,HOUDEL,8.82,1,268,,313.0
20411,12.9,VA,DAN GOULANDO,8.79,2,426,768.0,544.0
20412,12.97,VA,ZANAN ZABOUA,8.77,1,1206,2240.0,0.0
20413,13.0,VA,ZOUDI,8.8,1,504,732.0,413.0
20414,12.99,VA,MAZOGI,8.81,1,175,,0.0
20415,12.9,VA,DAN TELO,9.0,1,103,220.0,0.0
20416,12.87,VA,DAN KOURTCHI,9.0,1,376,701.0,0.0
20417,12.88,H,ROUGAGE DOWGOU MAJE,9.01,1,148,,0.0
20418,12.89,VA,DOURGOU MAJE,9.0,1,471,,0.0
20419,12.9,VA,BOULBOULAO GARIN DAWA,8.97,1,361,,0.0
20420,12.91,VA,ANGOUAL MAJE,8.98,1,406,869.0,0.0
20421,12.9,VA,BOULBOULAO SABON GARI,8.96,1,153,,0.0
20422,12.87,VA,BOUDEYE,8.99,1,180,,0.0
20423,12.86,VA,ANGOUAL GANAOU,8.98,1,45,86.0,0.0
20424,12.85,VA,BARMA,9.0,1,159,465.0,382.0
20425,12.94,VA,BOSKOR,8.94,1,572,,0.0
20426,12.92,VT,GUIDAN WAZIR,8.97,1,51,,0.0
20427,12.93,H,RIGA BOULBOULAO,8.97,1,366,,0.0
20428,12.94,VA,KOGOM,8.95,1,501,,307.0
20429,12.93,H,GPT PEULH BOULBOULAOU,8.99,1,237,,0.0
20430,12.94,VA,DADIN SARKI,8.97,1,546,790.0,377.0
20431,12.94,VA,FARAYE,8.99,1,665,835.0,283.0
20432,12.87,VT,GARIN ZOUGOUBI,8.94,1,26,,0.0
20433,12.86,H,ROUGAGUE ZOUGOUBI,8.95,1,14,,0.0
20434,12.87,VA,GALLAWA BERIBERI,8.92,1,190,,0.0
20435,12.94,VA,KAMBOU GAGERE,9.01,1,493,,0.0
20436,12.92,VA,KORAMI LASSAN,9.02,1,452,768.0,449.0
20437,12.92,VA,ANGOUAL LIMAN,9.01,1,217,270.0,0.0
20438,12.92,VA,DAN HABOU,8.99,1,414,677.0,298.0
20439,12.92,VA,ANGOUAL ARNE (ANGOUAL ANNE),8.94,1,1116,,0.0
20440,12.87,VA,TINKIM,8.97,2,1213,2538.0,964.0
20441,12.85,VA,MABAM,8.99,1,509,,376.0
20442,12.84,VA,ANGOUAL DACHI,8.98,2,675,,821.0
20443,12.9,VA,HANAKYO,8.92,1,165,,0.0
20444,12.87,VA,DAN FOULLO,8.95,1,99,409.0,385.0
20445,12.86,VT,GARIN KASSOUM,8.96,1,66,,0.0
20446,12.85,VT,TARAMNAWA (GOURGIYA),8.93,1,183,,0.0
20447,12.85,VA,MADA,8.95,1,88,283.0,385.0
20448,12.85,VT,DAN DAKAY SOFOUA,8.97,1,35,,0.0
20449,12.85,VA,DAN DAKAY SABOUA,8.95,1,57,,0.0
20450,12.93,H,RIGAL BACHE-BACHE,8.75,1,155,,0.0
20451,12.92,VA,BATCHE BATCHE,8.74,2,506,1122.0,642.0
20452,12.9,VA,GOULANDO,8.79,1,31,,0.0
20453,12.94,VT,YARTCHANDI TAGABASS,8.79,1,93,,0.0
20454,12.94,VA,BAOURE NAGOUDOU,8.77,1,1251,2127.0,0.0
20455,12.9,VA,DAN DALLA,8.87,2,733,1343.0,568.0
20456,12.94,VA,DAN MAIRAM KINAI II,8.75,1,561,,0.0
20457,12.9,VA,MAIKILIYA (MAI KILIA),8.77,1,355,,0.0
20458,12.88,VA,DAN BARDE,8.85,1,378,732.0,427.0
20459,12.87,H,ANGOUAL ZIMA,8.88,1,119,692.0,364.0
20460,12.87,VA,ANGOUAL ZIMA,8.88,1,393,692.0,364.0
20461,12.88,VA,ANGOUAL TORO,8.9,1,629,954.0,425.0
20462,12.89,VT,HAKINI OUSSEINI,8.82,1,58,,0.0
20463,12.89,VA,ANGOUAL CHIRYAOU,8.84,1,241,,0.0
20464,12.9,VA,ANGOUAL ARKOU,8.82,1,720,,0.0
20465,12.92,VA,SITAWA,8.82,1,387,579.0,212.0
20466,12.91,VA,MALAMAWA,8.77,1,626,,0.0
20467,12.94,VA,WOUZOUZOU,8.84,1,724,,0.0
20468,12.94,VA,GOUNJI,8.81,1,251,392.0,0.0
20469,13.09,VT,BOUKOU,8.54,1,415,332.0,304.0
20470,13.16,VT,GUIDAN DAWA MAHALBA,8.62,1,37,,0.0
20471,12.9,VA,BOTCHOSSOUA,8.87,1,223,,0.0
20472,13.11,VT,GUIDAN DAWA SAWAYA,8.8,1,81,,0.0
20473,13.11,H,ROUGAGUE TSAMIYA LAHIA,8.79,1,132,,0.0
20474,13.09,VA,SAWAYYA,8.8,1,728,,0.0
20475,13.04,VA,SATOUWAWA,8.79,1,451,,0.0
20476,13.06,VA,KATOURGE,8.88,1,241,398.0,321.0
20477,13.02,VT,ANGOUAL GAMJI II,8.87,1,354,993.0,0.0
20478,13.03,VA,ANGOUAL GAMJI I,8.86,1,468,784.0,0.0
20479,13.05,VT,DOGON GAOU (DOGON GAO),8.89,1,320,,0.0
20480,13.04,VT,GUIDAN DOGARO,8.89,1,5,,0.0
20481,13.06,H,LIRINGO (cpt),8.8,1,226,,0.0
20482,13.07,VA,ANGOUAL LASSAN,8.81,1,412,1100.0,299.0
20483,12.89,VT,BAGARI,8.92,1,128,343.0,394.0
20484,12.89,VT,GARIN DJATAW,8.92,1,66,,0.0
20485,12.87,H,ROUGAGUE GALLAWA,8.92,1,461,,0.0
20486,12.89,VA,TAKAYA,8.9,1,144,241.0,0.0
20487,13.04,VT,AINYAL DADIN DOUNYA (RCV),8.98,1,116,,0.0
20488,13.05,H,KANOKE II,8.98,1,263,,0.0
20489,13.04,VA,AINYAL DADIN DOUNYA,8.99,1,363,,0.0
20490,12.99,H,KOULLOU,8.94,1,317,,0.0
20491,13.0,VA,ARA SABOUA,8.94,1,1233,1812.0,0.0
20492,13.09,VT,BIDAWA,8.85,1,223,456.0,264.0
20493,12.95,H,MAITOUMBI BOUGAGE,8.92,1,305,,0.0
20494,12.94,VA,GALLAWA HACHIMOU,8.9,1,502,1168.0,386.0
20495,12.89,VA,BADJIDA,8.91,1,115,203.0,0.0
20496,12.91,VT,CHARYAOU (ANGOUAL KAOURA),8.89,1,752,,0.0
20497,12.91,H,ANGOUAL GAO,8.91,1,168,,0.0
20498,12.9,VA,DAN DOURWEY,8.89,1,696,,0.0
20499,12.96,H,MAI DACHI,8.85,1,250,,314.0
20500,12.96,VA,MAI MAGE TCHIROMA,8.84,2,562,,798.0
20501,12.97,VA,DJANGUINE,8.88,2,811,1284.0,498.0
20502,12.92,H,ROUGAGUE KOGOME,8.91,1,417,,0.0
20503,12.92,VA,GALLAWA RIGA,8.89,1,596,951.0,353.0
20504,12.99,VA,GUIDAN GONA,8.87,1,699,989.0,437.0
20505,12.94,VA,GALLAWA MAMAN (VA),8.9,1,459,,0.0
20506,12.97,VA,ZAZZARI,8.94,1,380,,159.0
20507,12.95,VA,LACHE SABOUA,8.87,1,471,814.0,357.0
20508,12.98,H,GROUPEMENT PEULH,8.94,1,55,,0.0
20509,13.02,VA,MAIDAMOUSSA,8.9,2,1807,,723.0
20510,12.96,H,INCHAROUA PEULH,8.9,2,220,1249.0,753.0
20511,12.96,VA,INCHAROUA,8.89,1,339,,0.0
20512,12.92,VT,MAICHIGUIFA III,8.87,1,179,,0.0
20513,12.92,VT,MAICHIGUIFA II,8.88,1,131,871.0,0.0
20514,12.92,VA,MAICHIGUIFA I,8.87,1,468,1039.0,0.0
20515,12.97,VA,ANGOUAL KIRYA (KAKI MOUGOU),8.92,1,205,,0.0
20516,12.95,VA,KAWARI DAN DOUKOULOU,8.88,1,121,,0.0
20517,12.95,VA,DOGOUAL KIRIA,8.86,1,376,,0.0
20518,12.96,VT,GARIN MAI GANGA,8.97,1,122,,468.0
20519,12.96,VT,GARIN DAWA,8.97,1,79,,0.0
20520,12.96,VT,GUIDAN GOWA MARKA,8.96,1,54,,0.0
20521,12.97,VA,BABIYA,8.95,1,512,580.0,0.0
20522,12.97,VA,BOSSOUA (BOUKOU),9.0,1,127,,0.0
20523,13.2,VA,ROUGAGUE NAFOUTA,8.61,1,77,,0.0
20524,13.21,VA,NAFOUTA,8.6,1,107,372.0,0.0
20525,13.11,VA,ROUGAGUE TSAMIYA,8.78,1,367,,0.0
20526,13.22,CPT,BODO II,8.67,1,314,,0.0
20527,13.2,CPT,BODO I,8.68,1,356,,0.0
20528,12.99,CPT,TCHILAYA PEULH (TEYLAHIYA PEULH),8.84,1,189,,0.0
20529,12.98,CPT,ZANGON DAN KATCHAR,8.8,1,291,,0.0
20530,12.98,CPT,ZONGON DAN KATCHAR,8.8,1,390,,0.0
20531,12.93,CPT,GUIDAN DAWA,8.98,1,70,,0.0
20532,12.95,CPT,GUIDAN LIMAN,8.84,1,427,,0.0
20533,13.01,CPT,ARA PEULH (CP),8.94,1,149,,0.0
20534,13.18,VT,KWE-KEYWA GARI,8.59,1,37,,0.0
20535,13.17,H,GUIDAN CHEFFOU,8.61,1,16,,0.0
20536,13.18,H,KWE-KEYAWA BOUGAJE,8.61,1,227,,0.0
20537,13.17,H,KWE-KEYAWA PEULH,8.6,1,336,,0.0
20538,13.05,H,BABOUJO,9.62,1,451,525.0,0.0
20539,12.99,H,MAIKARAKARA,9.6,1,883,,0.0
20540,13.02,H,GARIN GALADIMA,9.59,1,272,374.0,403.0
20541,13.04,H,MAJEWA (VT),9.59,1,48,,0.0
20542,13.07,H,GARIN BAKI,9.61,1,33,109.0,0.0
20543,13.02,H,GARIN DINKA,9.59,1,109,,0.0
20544,13.1,H,MAIGOUROUNFA,9.74,1,82,,0.0
20545,13.04,H,GWANGA MAKERA,9.65,1,199,,0.0
20546,13.02,VA,MALLAOUA,9.6,1,2818,,0.0
20547,13.02,H,TSHAMEKOU,9.6,1,290,,0.0
20548,12.85,VA,TCHADOU (VA),9.62,1,290,,0.0
20549,13.15,H,DANGARDI GARIN MAI DOKI,9.57,1,123,,0.0
20550,13.05,VA,BASSAN SANI BABBA (VA),9.57,1,354,,0.0
20551,13.1,VA,TOUNGO (VA),9.59,1,33,,0.0
20552,12.96,VA,DASKORI-KOUHOUEYE,9.58,1,170,,0.0
20553,13.1,H,KOLEL,9.64,1,152,,0.0
20554,13.09,VA,KANDAMA,9.7,1,82,130.0,146.0
20555,13.07,H,RAGOAGEL,9.69,1,158,,0.0
20556,13.12,H,DAGANGAM,9.79,1,127,,0.0
20557,13.09,H,KARAGOUA DJIKAOU (KARAGOUA),9.84,1,341,,0.0
20558,13.12,H,DOUMBARI,9.77,1,102,351.0,0.0
20559,13.1,H,MAKERA,9.79,1,292,,0.0
20560,13.09,VA,GOUNGOURI,9.75,1,96,,0.0
20561,13.07,VA,GOLLERI TAGABAS,9.83,1,303,,0.0
20562,13.07,VA,CHAIBORI,9.85,1,154,209.0,0.0
20563,13.05,VA,MANDARAM,9.82,1,115,,479.0
20564,13.1,VT,TAKOURE,9.82,1,80,194.0,211.0
20565,13.04,H,BOULATCHANDI (H),9.79,1,189,,0.0
20566,13.04,H,ZANGALA GAJE (H),9.78,1,116,,0.0
20567,13.04,H,DOUNGOUZOUROUKARAMA,9.83,1,154,,0.0
20568,13.09,VA,DOUNGOUZOUROU,9.79,1,337,488.0,338.0
20569,13.05,VT,GARIN MALAM IDI ARAZAMA,9.7,1,276,,0.0
20570,12.99,H,TSHALE (H),9.75,1,187,,0.0
20571,13.05,VA,DOGARI,9.65,1,967,1163.0,265.0
20572,13.02,H,TAKOR (H),9.69,1,172,,0.0
20573,12.87,H,TOUKOURDI (H),9.54,1,186,,0.0
20574,13.01,H,DAN ZONGON KIRA (H),9.71,1,603,,0.0
20575,13.02,H,TOUNKOURDI SARKIN ASKA (H),9.73,1,120,,0.0
20576,13.04,VA,GONERI HAOUSSA (VA),9.67,1,377,,0.0
20577,13.02,VT,CHAWARAMA,9.6,1,209,449.0,301.0
20578,13.04,H,KAMA,9.72,1,122,,345.0
20579,13.03,VA,DJEKADAMANDA,9.69,1,749,,0.0
20580,13.05,H,DANJAJERI (H),9.75,1,103,,0.0
20581,13.04,VA,BARMARI,9.75,1,259,214.0,234.0
20582,13.06,H,BOULABOULGAJIA,9.81,1,158,,202.0
20583,13.05,H,GARIN LOCHE (H),9.77,1,103,,0.0
20584,12.96,H,KINTAHO,9.79,1,139,,0.0
20585,12.96,H,DOUNGOUZOU,9.78,1,422,598.0,219.0
20586,13.04,H,GARIN DALO (H),9.79,1,118,,0.0
20587,13.05,VA,KOUTIRI,9.77,1,259,387.0,287.0
20588,13.0,VA,DASKORI BABBA (VA),9.8,1,396,,0.0
20589,13.0,VA,DOUNJIA KIRI (VA),9.79,1,472,,0.0
20590,13.0,VA,INWALA (N'WALA),9.79,1,141,,0.0
20591,12.98,VA,GUILEWA (H),9.8,1,211,,0.0
20592,13.0,H,KAYAJIMOU (H),9.75,1,178,,0.0
20593,13.01,VA,GONGO KAICHAGA (VA),9.76,1,280,,0.0
20594,12.95,VA,BAZARAMTA GOUSSOM,9.75,1,125,,0.0
20595,12.95,VA,BAZARAMTA AREWA,9.75,1,156,,0.0
20596,13.07,H,ABOKI,9.74,1,483,618.0,355.0
20597,12.95,VA,DASKORI KARAMA,9.74,1,515,,0.0
20598,12.97,H,GOUMBOUROU (H),9.74,1,128,,0.0
20599,12.89,H,AKILA GUILLAO,9.63,1,258,,0.0
20600,12.97,VA,GOUMBOURAWA (WALLIMA) VA,9.72,1,492,,0.0
20601,12.99,VA,BARAGUINI,9.74,1,1643,1202.0,334.0
20602,13.0,VA,KAFA GADA (VA),9.64,1,516,,0.0
20603,13.0,VA,BONERI BOUGAGE (GONERI BOUGEGE),9.66,1,834,,0.0
20604,12.97,H,GARIN GOUBDO (H),9.69,1,240,,0.0
20605,12.99,VA,ARI AMARI (VA),9.69,1,351,,0.0
20606,12.95,VA,KOKAIWA,9.68,1,560,,0.0
20607,12.89,H,WOURTA,9.66,1,476,,435.0
20608,12.92,VA,TCHOBERI,9.65,1,424,,422.0
20609,12.97,H,DOUSSOUA (H),9.69,1,298,,0.0
20610,12.89,VA,MAI TSHEDO (VA),9.69,1,239,,0.0
20611,12.92,VA,TCHIROMARI (VA),9.7,1,509,,0.0
20612,12.9,VA,BASSAN SANI KARAMA (VA),9.72,1,358,,0.0
20613,12.9,VA,MOURZOUA (VA),9.72,1,801,,0.0
20614,12.89,VA,TOUKOURANI (VA),9.72,1,786,,0.0
20615,12.87,VA,ARIYAMA MATSI,9.69,1,174,,0.0
20616,12.86,H,AISSA (H),9.64,1,222,,0.0
20617,12.83,H,TIN-TIN MAI TCHEDIA (H),9.66,1,86,,0.0
20618,12.86,VA,GOURAMA,9.67,1,310,,0.0
20619,12.84,VA,TIN-TIN  (VA),9.67,1,317,,0.0
20620,12.85,H,TACHANDA (H),9.62,1,243,,0.0
20621,12.81,VA,KAOUDAGUE (VA),9.63,1,454,,0.0
20622,12.83,VA,GARIN KADIR (VA),9.66,1,404,,0.0
20623,12.85,VA,KOUTOUM (VA),9.6,1,307,,0.0
20624,12.82,VA,KOURFA (VA),9.59,1,578,,0.0
20625,12.82,VA,ARAZA (VA),9.57,1,156,,0.0
20626,12.81,VA,N'DAMMA (VA),9.56,1,62,,0.0
20627,12.82,VA,BATAKACHI (VA),9.54,1,393,,0.0
20628,12.99,VA,DOGOWAL TSHAMIYA,9.75,1,451,,0.0
20629,13.05,H,RIGAL GONGA,9.57,1,46,165.0,0.0
20630,12.87,VA,GONGA DIGAGE (VA),9.64,1,383,,0.0
20631,12.91,VA,MAKERAWA AKILA,9.61,1,449,,0.0
20632,12.89,VA,DAN GAKO,9.63,1,368,537.0,184.0
20633,12.87,VA,FAGUEN KANWA (VA),9.6,1,740,,0.0
20634,12.88,VA,MAIKOUKA DANLADI,9.58,1,253,,0.0
20635,12.88,VA,GONDARI GARDO,9.57,1,713,,441.0
20636,12.85,VA,ANGOUAL GAO (BOULTOURI ANGOUAL GAO ),9.56,1,188,,0.0
20637,12.84,VA,KOUKAOU (KAZAKE KOKAO),9.57,1,72,,0.0
20638,12.84,VA,GONGA MAI TOUNTOU (VA),9.52,1,258,,0.0
20639,12.84,VA,GONGA SABOUA (VA),9.66,1,329,,0.0
20640,12.82,VA,MAI FOUAROU (MAI  HOUAROU),9.51,1,215,,0.0
20641,12.83,VA,LALATAKORI (VA),9.48,1,476,,0.0
20642,12.89,VA,MAI KOUKA KAINOUA (VA),9.58,1,129,,0.0
20643,12.87,VA,MAI ALLO,9.52,1,192,77.0,401.0
20644,12.87,H,GARIN GARBA,9.52,1,292,,0.0
20645,12.87,H,TOUNKORI,9.52,1,341,,0.0
20646,12.87,VA,MALANDI OUBALLE,9.52,1,105,,0.0
20647,12.86,VA,DOSSONO GALADIMA,9.54,1,222,,0.0
20648,12.92,H,DAN MARKE,9.56,1,336,,202.0
20649,12.89,VA,BAKANE,9.54,1,1060,1152.0,402.0
20650,12.92,VA,KAREREYA MADI,9.57,1,120,,0.0
20651,12.95,H,DOSSONO KOUFAY II,9.58,1,294,,0.0
20652,12.95,VA,DOSSONO KOUFAYI,9.57,1,294,,0.0
20653,12.92,VA,TAMNE- TAMNE,9.54,1,1091,,0.0
20654,12.9,H,AGOURAWA,9.53,1,496,755.0,0.0
20655,12.89,VA,ANGOUAL AIYA (VA),9.52,1,434,,0.0
20656,12.9,VA,GOUMBA (VA),9.49,1,244,,0.0
20657,13.0,VA,RAGOB,9.57,1,391,,330.0
20658,13.0,VA,GOUNDARI ALABE,9.6,1,454,,336.0
20659,13.06,VA,DAN KOUKA,9.63,1,75,99.0,0.0
20660,13.07,VA,GRIGANA,9.62,1,242,207.0,270.0
20661,12.97,VA,TSHALE (VA),9.75,1,504,,0.0
20662,12.93,VA,MAI KOJA (VA),9.5,1,141,,0.0
20663,13.04,CPT,KAMA ROUGA,9.72,1,207,,0.0
20664,13.07,VT,TAKOUDE,8.54,1,142,,0.0
20665,13.09,H,CHOUHOUNI,8.51,1,488,,0.0
20666,13.09,VA,DAWAN BEYE,8.52,1,996,,0.0
20667,13.16,H,ROUGAGUE MAITAGWAYE,8.37,1,590,,0.0
20668,13.16,VA,MAITAGWAYE,8.38,2,760,,549.0
20669,13.14,VT,GOGORI HAOUSSA,8.37,1,92,,0.0
20670,13.14,VT,GOGORI PEULH,8.47,1,405,,0.0
20671,13.15,VT,DOUKIA,8.48,1,85,246.0,0.0
20672,13.0,H,ROUGAGUE GOTA,8.65,1,499,,0.0
20673,13.12,VA,GOTA,8.45,1,191,596.0,220.0
20674,13.07,VA,GAZABI II,8.49,1,218,1260.0,0.0
20675,13.14,VA,GOUNGARA LIMAN,8.54,1,441,,300.0
20676,13.12,VA,GOUNGARA ABRA,8.54,1,604,,0.0
20677,13.13,VA,KOUTITIRE,8.4,1,336,,0.0
20678,13.09,VT,BARAMOUWA,8.47,1,163,,0.0
20679,13.09,H,BARAMOUA ROUGA,8.63,1,232,,0.0
20680,13.07,VA,GAZABI,8.48,4,514,1406.0,1424.0
20681,13.09,VT,JALIDO HAOUSSA,8.39,1,242,,0.0
20682,13.09,VA,KOKOUTOUKO NIGER,8.39,1,254,,0.0
20683,13.14,VT,BAKA DOUBOU,8.35,1,428,770.0,314.0
20684,12.9,VA,BOSSO SOU BAKA DOUBOU,8.92,1,375,,0.0
20685,13.14,VT,ADAMAOUA GUIDAN DAWA,8.4,1,297,,0.0
20686,13.14,VT,AMASSA,8.42,1,53,104.0,0.0
20687,13.13,VT,ADAMAWA JAMAA,8.4,1,151,,0.0
20688,13.14,VA,ADAMAWA,8.4,1,772,,0.0
20689,13.08,VT,MAKERA,8.44,1,124,56.0,0.0
20690,13.09,VT,WELLOWA,8.46,1,103,,0.0
20691,13.08,VT,MAKERA,8.44,1,25,56.0,0.0
20692,13.09,H,IDON BISSA,8.41,4,111,1504.0,1500.0
20693,13.07,H,YAKA NOMA,8.44,1,165,,0.0
20694,13.08,H,TSANYA PEULH,8.42,1,155,,0.0
20695,13.1,VA,GUENI,8.44,3,1358,2147.0,1058.0
20696,13.18,VA,DAN BARTO,8.35,1,353,,0.0
20697,13.13,VT,GUIDAN DAWA TSAMI ROUGAGUE,8.38,1,310,,0.0
20698,13.13,VA,MAI MAJE BAO,8.38,1,1345,,0.0
20699,13.15,VT,GOUDOUGOU,8.36,1,38,56.0,0.0
20700,13.15,VT,KOUTOUKOUTOU,8.33,1,102,,0.0
20701,13.15,VA,BIJARE,8.34,1,459,,0.0
20702,13.15,VT,GUIDAN OUMAR,8.57,1,118,,0.0
20703,13.15,VA,MAZANYA,8.57,1,1186,1862.0,0.0
20704,13.13,VT,GUIDAN DAWA MATANKARI,8.58,1,139,,0.0
20705,13.14,VT,KAYOTO,8.63,1,171,,278.0
20706,13.13,VA,MATAN KARI,8.59,1,979,,0.0
20707,13.12,VT,ANGOUAL TOUDOU,8.56,1,73,,0.0
20708,13.12,VT,GUIDAN DAWA MARKE,8.56,1,43,,0.0
20709,13.12,VA,MARKE,8.56,2,580,1437.0,695.0
20710,13.1,H,GUIDAN MASSASSAKA,8.57,1,37,,0.0
20711,13.1,VA,TCHEDIA,8.57,2,814,1317.0,774.0
20712,13.07,VA,TAKARI,8.56,2,551,914.0,749.0
20713,13.15,VT,GUIDAN MAKERA,8.56,1,59,,0.0
20714,13.14,VA,BINONI,8.55,1,376,806.0,499.0
20715,13.17,VA,FAKAMA,8.36,1,356,,0.0
20716,13.16,VA,KANDARKA,8.41,1,802,,0.0
20717,13.14,VA,KELLA (VA),8.44,1,529,,0.0
20718,13.17,VT,GUIDAN MALAM AIKAW,8.45,1,51,,0.0
20719,13.17,H,WALAWA,8.45,1,84,,0.0
20720,13.18,VA,ROUNKOUBA,8.44,1,180,515.0,294.0
20721,13.17,VT,KORGODO,8.46,1,50,,0.0
20722,13.11,VT,GUIDAN DAWA KOUARA,8.61,1,217,,0.0
20723,12.95,VT,KAWARE,8.89,1,111,,287.0
20724,13.17,VA,KOUARA,8.47,2,684,1119.0,682.0
20725,13.16,VT,NWALA,8.52,1,90,,0.0
20726,13.15,H,GOURGOUR,8.47,2,406,334.0,587.0
20727,13.17,VA,GALADIMAWA,8.5,1,777,1276.0,0.0
20728,13.15,H,ROUGAGUE MAKIYAYI,8.52,1,89,,0.0
20729,13.14,VA,MAKIYAYI,8.52,1,177,24.0,368.0
20730,13.18,VT,GUIDAN DAWA DAN TCHIBAW,8.54,1,118,,0.0
20731,13.18,H,IYEM KOUBLE,8.54,1,156,,0.0
20732,13.17,VA,DAN TCHIBAW,8.54,1,460,,0.0
20733,13.2,VT,KOKOTAN GUIDAN DAWA,8.52,1,51,,0.0
20734,13.2,VT,ANANGA,8.55,1,45,,0.0
20735,13.19,H,MOURSSOU GOUNOU,8.53,1,341,,0.0
20736,13.19,H,NOURSSOU GOUNOU PEULH,8.53,1,202,,0.0
20737,13.17,H,ZAMBRA,8.56,1,1826,,0.0
20738,13.2,VA,KOKOTAN,8.52,1,406,,0.0
20739,13.19,H,BOZA,8.58,1,156,689.0,302.0
20740,13.18,VA,MAGARIA GOULOU,8.55,1,317,1046.0,416.0
